timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759452293064,72,POST /auth/signup.,200,,TG-Signup 1-443,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452293664,72,POST /auth/signup.,200,,TG-Signup 1-444,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452294264,73,POST /auth/signup.,200,,TG-Signup 1-445,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452294865,75,POST /auth/signup.,200,,TG-Signup 1-446,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,75,0,1
1759452295465,75,POST /auth/signup.,200,,TG-Signup 1-447,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,75,0,1
1759452296065,71,POST /auth/signup.,200,,TG-Signup 1-448,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452296679,71,POST /auth/signup.,200,,TG-Signup 1-449,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452297267,71,POST /auth/signup.,200,,TG-Signup 1-450,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452297861,71,POST /auth/signup.,200,,TG-Signup 1-451,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452298481,72,POST /auth/signup.,200,,TG-Signup 1-452,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452299072,72,POST /auth/signup.,200,,TG-Signup 1-453,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452299667,76,POST /auth/signup.,200,,TG-Signup 1-454,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,76,0,1
1759452300271,73,POST /auth/signup.,200,,TG-Signup 1-455,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452300866,73,POST /auth/signup.,200,,TG-Signup 1-456,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452301473,72,POST /auth/signup.,200,,TG-Signup 1-457,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452302066,72,POST /auth/signup.,200,,TG-Signup 1-458,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452302674,71,POST /auth/signup.,200,,TG-Signup 1-459,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452303267,72,POST /auth/signup.,200,,TG-Signup 1-460,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452303875,72,POST /auth/signup.,200,,TG-Signup 1-461,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452304479,73,POST /auth/signup.,200,,TG-Signup 1-462,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452305059,75,POST /auth/signup.,200,,TG-Signup 1-463,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,75,0,1
1759452305680,78,POST /auth/signup.,200,,TG-Signup 1-464,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,78,0,0
1759452306276,72,POST /auth/signup.,200,,TG-Signup 1-465,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452306866,72,POST /auth/signup.,200,,TG-Signup 1-466,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452307474,73,POST /auth/signup.,200,,TG-Signup 1-467,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452308068,73,POST /auth/signup.,200,,TG-Signup 1-468,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452308678,72,POST /auth/signup.,200,,TG-Signup 1-469,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452309267,73,POST /auth/signup.,200,,TG-Signup 1-470,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452309874,73,POST /auth/signup.,200,,TG-Signup 1-471,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452310471,72,POST /auth/signup.,200,,TG-Signup 1-472,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452311076,72,POST /auth/signup.,200,,TG-Signup 1-473,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452311666,71,POST /auth/signup.,200,,TG-Signup 1-474,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452312275,72,POST /auth/signup.,200,,TG-Signup 1-475,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452312868,76,POST /auth/signup.,200,,TG-Signup 1-476,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,76,0,1
1759452313477,72,POST /auth/signup.,200,,TG-Signup 1-477,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452314079,72,POST /auth/signup.,200,,TG-Signup 1-478,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452314672,72,POST /auth/signup.,200,,TG-Signup 1-479,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452315273,71,POST /auth/signup.,200,,TG-Signup 1-480,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452315880,72,POST /auth/signup.,200,,TG-Signup 1-481,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452316470,74,POST /auth/signup.,200,,TG-Signup 1-482,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452317078,71,POST /auth/signup.,200,,TG-Signup 1-483,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452317670,72,POST /auth/signup.,200,,TG-Signup 1-484,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452318279,72,POST /auth/signup.,200,,TG-Signup 1-485,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452318872,71,POST /auth/signup.,200,,TG-Signup 1-486,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452319479,72,POST /auth/signup.,200,,TG-Signup 1-487,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452320073,71,POST /auth/signup.,200,,TG-Signup 1-488,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452320667,73,POST /auth/signup.,200,,TG-Signup 1-489,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,73,0,1
1759452321267,75,POST /auth/signup.,200,,TG-Signup 1-490,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,75,0,1
1759452321880,76,POST /auth/signup.,200,,TG-Signup 1-491,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,76,0,1
1759452322467,71,POST /auth/signup.,200,,TG-Signup 1-492,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452323066,72,POST /auth/signup.,200,,TG-Signup 1-493,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452323668,72,POST /auth/signup.,200,,TG-Signup 1-494,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452324267,72,POST /auth/signup.,200,,TG-Signup 1-495,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,72,0,1
1759452324867,71,POST /auth/signup.,200,,TG-Signup 1-496,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452325468,71,POST /auth/signup.,200,,TG-Signup 1-497,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452326069,74,POST /auth/signup.,200,,TG-Signup 1-498,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,74,0,1
1759452326668,71,POST /auth/signup.,200,,TG-Signup 1-499,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
1759452327268,71,POST /auth/signup.,200,,TG-Signup 1-500,text,true,,1027,324,1,1,http://localhost:8080/auth/signup,71,0,1
